overall,potential,age,height_cm,weight_kg,nationality_name,club_name,value_eur,wage_eur,preferred_foot,player_positions,short_name
66,82,20,167,58,Hungary,SC Cambuur,2200000.0,2000.0,Right,"LW, RW",T. Kiss
66,73,22,193,90,Germany,Borussia Dortmund,1800000.0,13000.0,Left,ST,S. Tigges
66,66,32,186,76,Germany,FC Würzburger Kickers,575000.0,3000.0,Right,"CDM, CB",D. Hägele
66,71,24,184,67,Germany,SV Sandhausen,1200000.0,2000.0,Left,LB,A. Sicker
66,68,25,188,79,Germany,Viktoria Köln,975000.0,2000.0,Right,"CDM, CM, RB",J. Lorch
66,70,24,185,80,Denmark,Brøndby IF,1100000.0,4000.0,Right,CB,K. Tshiembe
66,74,23,193,90,United States,Antalyaspor,1900000.0,4000.0,Right,ST,H. Wright
66,75,22,188,80,France,AS Saint-Étienne,1800000.0,7000.0,Right,CB,M. Nadé
66,70,25,192,91,Netherlands,SV Waldhof Mannheim 07,1100000.0,1000.0,Right,CB,J. Verlaat
66,72,23,181,74,Germany,FC Erzgebirge Aue,1400000.0,3000.0,Right,"RM, LM, CM",T. Baumgart
66,71,25,180,75,Switzerland,BSC Young Boys,1200000.0,5000.0,Right,"RB, RWB",Q. Maceiras
66,69,26,188,82,Argentina,Universidad Técnica de Cajamarca,1000000.0,500.0,Right,CB,N. Ortiz
66,69,24,174,72,Brazil,Lechia Gdańsk,1100000.0,2000.0,Left,"LB, LM",Conrado
66,66,26,175,74,Germany,1. FC Saarbrücken,925000.0,2000.0,Right,"RM, ST, CAM",R. Scheu
66,75,21,188,76,England,Ipswich Town,1900000.0,3000.0,Right,"CM, CDM",R. Harper
66,73,22,182,76,Germany,FC St. Pauli,1700000.0,5000.0,Right,"CAM, LM, RM",L. Daschner
66,72,24,191,78,Ghana,Santa Clara,1200000.0,2000.0,Right,"CB, RB",K. Boateng
66,75,22,172,66,England,Rotherham United,1900000.0,3000.0,Right,"CM, LM",B. Wiles
66,67,27,185,87,Germany,1. FC Heidenheim 1846,1000000.0,8000.0,Right,ST,S. Schimmer
66,67,29,185,82,Uruguay,Sociedad Deportiva Aucas,800000.0,500.0,Left,CB,Á. Pizzorno
66,68,27,187,75,Croatia,Raków Częstochowa,900000.0,3000.0,Right,"CB, LB",Z. Arsenić
66,69,27,186,76,Germany,SV Waldhof Mannheim 07,975000.0,1000.0,Right,"CB, CDM",M. Seegert
66,70,25,191,78,Kosovo,Grasshopper Club Zürich,1200000.0,5000.0,Right,ST,S. Demhasaj
66,67,27,162,62,Argentina,Club Atlético Sarmiento,975000.0,4000.0,Right,"CAM, CM",S. Quiroga
66,73,21,174,73,Belgium,En Avant de Guingamp,1600000.0,2000.0,Left,LB,L. Ndenbe
66,66,27,181,73,Germany,FC Würzburger Kickers,900000.0,3000.0,Left,"LM, LB",R. Herrmann
66,79,20,173,63,Hungary,FC Dallas,2100000.0,2000.0,Left,"LW, LM",S. Schön
66,78,21,175,70,Denmark,Ajax,2100000.0,3000.0,Right,CAM,V. Jensen
66,72,24,170,70,Germany,SV Darmstadt 98,1400000.0,4000.0,Right,"LM, RM",B. Manu
66,73,22,174,72,Republic of Ireland,Millwall,1600000.0,4000.0,Right,"RWB, RB",D. McNamara
66,70,25,193,74,Nigeria,Sint-Truidense VV,1100000.0,6000.0,Right,CB,J. Pius
66,68,26,173,72,Germany,Eintracht Braunschweig,1100000.0,2000.0,Right,"CM, CDM",B. Henning
66,66,30,186,87,Germany,Hallescher FC,725000.0,1000.0,Right,"CDM, CB",J. Löhmannsröben
66,73,23,189,90,France,BSC Young Boys,1700000.0,5000.0,Right,ST,W. Kanga
66,67,26,183,70,Sudan,Milton Keynes Dons,1000000.0,4000.0,Right,ST,M. Eisa
66,73,24,186,80,Mexico,Mazatlán Futbol Club,1700000.0,4000.0,Right,ST,B. Rubio
66,70,24,180,84,Germany,FC Erzgebirge Aue,1100000.0,2000.0,Right,"RB, CB, LM",A. Barylla
66,69,24,182,79,Turkey,Gazişehir Gaziantep F.K.,1200000.0,4000.0,Right,"CM, CDM",D. Erdoğan
66,66,32,192,81,Germany,SV Meppen,550000.0,850.0,Right,"CB, CDM",S. Puttkammer
66,68,25,184,80,Slovakia,Cracovia,975000.0,3000.0,Left,"LB, LM",M. Sipľak
66,76,23,191,80,Italy,Hellas Verona,1800000.0,6000.0,Right,CB,N. Casale
66,80,21,174,68,England,Fulham,2000000.0,10000.0,Right,"RB, LB",S. Sessegnon
66,71,24,190,82,Cameroon,SønderjyskE,1200000.0,3000.0,Right,"CDM, CM",V. Mpindi Ekani
66,71,24,182,80,Denmark,Aarhus GF,1300000.0,4000.0,Right,"CM, RB, RW",F. Brandhof
66,69,25,184,77,Poland,Wisła Płock,1000000.0,2000.0,Right,"CDM, CM",D. Rasak
66,73,21,173,68,United States,Philadelphia Union,1700000.0,2000.0,Right,CAM,A. Fontana
66,66,28,170,65,France,AS Nancy Lorraine,775000.0,2000.0,Right,RB,S. Karamoko
66,74,22,173,70,England,Swansea City,1800000.0,7000.0,Right,"CDM, CM",F. Downes
66,67,27,184,73,France,USL Dunkerque,975000.0,2000.0,Left,"CM, CDM",R. Kerrouche
66,66,32,188,90,France,USL Dunkerque,700000.0,2000.0,Right,ST,M. Tchokounté
66,78,21,189,84,Poland,Cracovia,1800000.0,2000.0,Right,GK,K. Niemczycki
66,66,29,185,80,Uruguay,Gallos Blancos de Querétaro,725000.0,3000.0,Right,"CB, RB",M. Perg
66,71,26,185,74,Panama,AD Alcorcón,1100000.0,3000.0,Right,"CB, CDM, CM",F. Escobar
66,66,29,175,74,Norway,Kristiansund BK,850000.0,2000.0,Right,"LW, RW",T. Gjertsen
66,68,26,184,75,China PR,Shandong Taishan,975000.0,5000.0,Left,"LB, LM",Liu Yang
66,69,24,182,74,Netherlands,Sheffield Wednesday,1200000.0,2000.0,Right,"LW, RW, ST",S. Sow
66,70,25,185,75,Turkey,Antalyaspor,1100000.0,5000.0,Right,CB,B. Öztürk
66,75,21,186,76,France,FC Metz,1800000.0,2000.0,Left,"CB, LB",S. Niakaté
66,75,21,171,67,Argentina,Club Atlético Aldosivi,1900000.0,3000.0,Left,"RM, RW",L. Guzmán
66,76,21,180,68,Austria,FK Austria Wien,1800000.0,4000.0,Right,"CDM, CM",V. Demaku
66,67,26,162,64,Argentina,Club Atlético Talleres,1000000.0,5000.0,Right,RW,M. Ortíz
66,75,21,178,70,Australia,Melbourne City FC,1800000.0,3000.0,Right,"CDM, CM",C. Metcalfe
66,75,23,175,67,Grenada,Brentford,1900000.0,11000.0,Right,"CM, CDM, CAM",S. Baptiste
66,74,20,187,77,England,Milton Keynes Dons,1900000.0,3000.0,Left,"CM, RW",M. O'Riley
66,73,23,200,92,Portugal,KAS Eupen,1700000.0,4000.0,Right,ST,Leonardo Rocha
66,77,21,162,60,Spain,Real Betis Balompié,1900000.0,5000.0,Left,"RM, LM",José Lara
66,76,23,184,76,Spain,Málaga CF,1800000.0,2000.0,Right,"CDM, CB",Genaro
66,74,23,178,75,Spain,SD Huesca,1900000.0,4000.0,Right,"ST, RM, CAM",Dani Escriche
66,77,21,185,79,Canada,FC Basel 1893,1900000.0,3000.0,Right,"LM, LW",L. Millar
66,75,21,175,75,Argentina,Inter Miami CF,1900000.0,2000.0,Right,ST,J. Carranza
66,77,21,190,76,Spain,Real Betis Balompié,1800000.0,4000.0,Right,CB,Kike Hermoso
66,66,28,172,79,Bolivia,Club Bolívar,750000.0,500.0,Right,"CDM, CM, RM",L. Justiniano
66,71,23,188,80,France,Stade Malherbe Caen,1000000.0,1000.0,Right,GK,Y. Clementia
66,72,23,198,97,Japan,FC Tokyo,1100000.0,2000.0,Right,GK,G. Hatano
66,71,24,179,65,China PR,Guangzhou FC,1300000.0,6000.0,Right,"RM, RW, ST",Yang Liyu
66,75,21,178,83,Canada,Toronto FC,1900000.0,2000.0,Right,ST,A. Akinola
66,74,22,190,86,Germany,FC Lorient,1800000.0,5000.0,Right,CB,M. Jenz
66,74,22,176,70,France,Nîmes Olympique,1800000.0,2000.0,Right,CB,K. Guessoum
66,71,23,173,71,France,Stade Malherbe Caen,1200000.0,2000.0,Left,"LB, LWB, LM",Y. Armougom
66,77,22,180,75,Chile,Mazatlán Futbol Club,1800000.0,3000.0,Left,"CB, RB",N. Díaz
66,72,23,178,73,Argentina,Club Atlético Colón,1300000.0,3000.0,Left,"LB, LWB",N. Gallardo
66,72,24,174,68,Spain,CD Mirandés,1400000.0,7000.0,Left,"LM, RM, ST",Brugui
66,66,29,180,75,Argentina,Club Atlético Aldosivi,825000.0,4000.0,Left,"CM, CDM, CAM",F. Grahl
66,75,22,186,74,Sweden,Rotherham United,1700000.0,2000.0,Right,GK,V. Johansson
66,75,21,178,68,Denmark,KV Kortrijk,1900000.0,6000.0,Right,"CAM, CM, ST",V. Torp
66,66,27,185,82,Sweden,Viking FK,900000.0,2000.0,Right,"LM, ST, LW",K. Kabran
66,75,23,173,66,Netherlands,Go Ahead Eagles,1800000.0,2000.0,Right,"CDM, CM, RB",B. Lucassen
66,81,20,196,87,Germany,Aarhus GF,1900000.0,5000.0,Right,CB,Y. Bisseck
66,66,28,183,70,Costa Rica,Austin FC,850000.0,3000.0,Right,"RM, LM, CM",U. Segura
66,69,27,188,90,Nigeria,Belenenses SAD,975000.0,2000.0,Left,"CB, LWB",C. Akas
66,76,22,192,86,Germany,Sunderland,1700000.0,10000.0,Right,GK,R. Hoffmann
66,69,25,183,76,Germany,SV Waldhof Mannheim 07,1100000.0,1000.0,Right,"RM, RB",M. Costly
66,71,25,178,64,Ecuador,Barcelona Sporting Club,1300000.0,500.0,Right,"CAM, LM",G. Cortéz
66,72,24,190,79,Germany,FC Würzburger Kickers,1200000.0,2000.0,Right,"CB, CDM",L. Dietz
66,75,22,180,78,Belgium,Benevento,1800000.0,4000.0,Left,LB,D. Foulon
66,71,24,165,61,Saudi Arabia,Al Ahli,1300000.0,9000.0,Right,"LM, RM",A. Ghareeb
66,72,23,192,83,France,Stade Brestois 29,1100000.0,3000.0,Right,GK,S. Cibois
66,75,22,170,65,Argentina,Arsenal de Sarandí,1900000.0,3000.0,Left,"CM, CAM",A. Antilef
66,66,32,174,71,Paraguay,12 de Octubre FC,700000.0,500.0,Right,ST,J. Núñez
66,78,21,178,88,United States,Sporting Kansas City,2000000.0,2000.0,Right,"RB, LB",J. Lindsey
66,74,22,185,86,Argentina,Club Atlético Lanús,1800000.0,4000.0,Right,CB,N. Thaller
66,69,25,180,78,Peru,Club Universitario de Deportes,1100000.0,500.0,Right,ST,A. Succar
66,73,23,183,73,Germany,SV Sandhausen,1600000.0,2000.0,Right,"CDM, CB",C. Sickinger
66,73,24,180,70,United States,Real Salt Lake,1600000.0,2000.0,Right,"RB, LB",A. Herrera
66,79,19,170,68,United States,Atlanta United,1900000.0,1000.0,Left,"LB, LWB, LM",G. Bello
66,66,28,175,75,France,FC Cincinnati,850000.0,3000.0,Right,"RM, CAM",F. Valot
66,76,22,177,74,Switzerland,Vitesse,1800000.0,4000.0,Right,"CDM, CM",T. Domgjoni
66,66,28,178,73,Japan,Shimizu S-Pulse,850000.0,2000.0,Right,"LM, ST, CM",K. Nakamura
66,71,24,188,82,United States,San Jose Earthquakes,1000000.0,2000.0,Right,GK,J. Marcinkowski
66,71,24,168,75,England,Atlanta United,1200000.0,2000.0,Right,"CDM, CM",M. Adams
66,71,25,178,73,United States,Houston Dynamo,1300000.0,3000.0,Right,"ST, LM, LW",C. Baird
66,77,22,178,68,United States,Royal Antwerp FC,1800000.0,5000.0,Left,LB,S. Vines
66,76,20,188,75,United States,Roma,1800000.0,9000.0,Right,"RWB, RB",B. Reynolds
66,79,21,184,77,Spain,RCD Espanyol de Barcelona,2000000.0,4000.0,Left,CB,Álvaro García
66,70,23,174,73,Mauritania,Valenciennes FC,1100000.0,2000.0,Left,"LWB, LB",A. Abeid
66,75,23,182,74,Spain,Levante Unión Deportiva,1900000.0,7000.0,Right,"LM, CAM, CM",Pablo Martínez
66,78,21,181,74,Chile,Universidad Católica,2100000.0,3000.0,Right,"ST, RW, LW",D. Valencia
66,78,20,180,78,England,Brighton & Hove Albion,2100000.0,11000.0,Left,"CAM, CM",T. Richards
66,76,20,184,77,Austria,SK Rapid Wien,1800000.0,6000.0,Right,"CB, CDM",E. Aiwu
66,76,21,181,75,Germany,F.C. Hansa Rostock,1800000.0,5000.0,Left,"LB, LM",J. Meier
66,75,20,175,73,Argentina,Godoy Cruz,1900000.0,2000.0,Left,"CAM, LM",V. Burgoa
66,75,21,178,74,Austria,SK Rapid Wien,1900000.0,6000.0,Left,"CM, LWB, CDM",R. Ljubicic
66,66,29,189,79,Spain,FC Cartagena,725000.0,2000.0,Right,CB,Andújar
66,79,21,188,78,England,Birmingham City,2000000.0,13000.0,Right,"CB, RB",D. Sanderson
66,72,22,184,78,Serbia,PEC Zwolle,1400000.0,3000.0,Right,LW,L. Adžić
66,71,24,190,77,Bosnia and Herzegovina,1. FC Kaiserslautern,1000000.0,1000.0,Right,GK,A. Spahić
66,66,28,176,72,Scotland,Livingston FC,850000.0,3000.0,Right,"CAM, CM",S. Pittman
66,66,30,173,67,South Africa,Orlando Pirates,725000.0,500.0,Right,"RB, CDM, RM",A. Mabaso
66,76,20,175,74,Netherlands,Borussia Dortmund II,1900000.0,1000.0,Right,"LM, CAM",I. Pherai
66,76,21,187,85,Northern Ireland,Millwall,1800000.0,13000.0,Right,CB,D. Ballard
66,69,25,185,84,Germany,Aytemiz Alanyaspor,1100000.0,4000.0,Right,"CM, CAM, CDM",E. Bekiroglu
66,66,30,183,82,Venezuela,Deportivo La Guaira FC,700000.0,500.0,Right,"CB, RB",H. Pernía
66,72,23,170,68,Belgium,Seraing,1400000.0,4000.0,Right,"RM, LM, ST",A. Bernier
66,66,27,185,83,Germany,FC Ingolstadt 04,925000.0,7000.0,Right,"ST, RM",P. Schmidt
66,77,20,190,80,Netherlands,FC Basel 1893,1900000.0,3000.0,Left,"CM, CDM",W. Burger
66,76,21,178,74,Netherlands,RKC Waalwijk,1900000.0,2000.0,Right,"CM, CDM",A. El Bouchataoui
66,67,26,179,72,Cameroon,Valenciennes FC,1000000.0,2000.0,Right,"LM, CAM, CM",A. Elogo
66,70,24,193,81,Scotland,Sunderland,1200000.0,4000.0,Right,"ST, LM",R. Stewart
66,76,22,188,83,Slovenia,Genoa,1700000.0,3000.0,Right,GK,R. Vodišek
66,76,20,192,85,Brazil,Inter,1600000.0,10000.0,Right,GK,Gabriel Brazão
66,74,22,184,81,Croatia,SV Wehen Wiesbaden,1800000.0,6000.0,Right,"RB, CB",J. Stanić
66,77,21,172,68,Mexico,Club Necaxa,1800000.0,3000.0,Right,LB,I. Domínguez
66,76,20,178,66,Scotland,St. Mirren,1900000.0,2000.0,Left,CM,E. Erhahon
66,75,21,190,80,Netherlands,Bologna,1900000.0,7000.0,Right,"ST, LW",S. van Hooijdonk
66,66,29,170,62,France,Pau FC,850000.0,2000.0,Left,"RM, LM, CAM",S. Beusnard
66,67,29,187,77,Czech Republic,Vitesse,800000.0,5000.0,Left,CB,T. Hájek
66,69,25,172,64,Korea Republic,Los Angeles FC,1000000.0,2000.0,Right,"RB, RM",Kim Moon Hwan
66,66,29,178,73,Argentina,Newell's Old Boys,850000.0,5000.0,Right,RM,G. Compagnucci
66,77,22,180,75,Russia,FC Lokomotiv Moscow,1900000.0,11000.0,Left,"LM, LB",N. Tiknizyan
66,66,37,179,75,Japan,Hokkaido Consadole Sapporo,90000.0,1000.0,Right,GK,T. Sugeno
66,71,24,184,81,Austria,SV Darmstadt 98,1200000.0,4000.0,Left,"LB, LM",E. Karic
66,72,23,180,77,Uruguay,Club Atlético Independiente,1200000.0,3000.0,Right,"CDM, CM",C. Benavídez
66,71,25,187,78,Spain,UD Ibiza,1100000.0,2000.0,Left,CB,Juan Ibiza
66,77,20,189,83,Portugal,FC Basel 1893,1800000.0,11000.0,Left,CB,Gonçalo Cardoso
66,73,22,176,70,Argentina,Gimnasia y Esgrima La Plata,1700000.0,4000.0,Right,"CM, CDM",M. Insaurralde
66,76,21,176,70,Nigeria,Bologna,1900000.0,7000.0,Right,CM,K. Michael
66,83,18,168,58,Netherlands,Paris Saint-Germain,2200000.0,6000.0,Right,CM,X. Simons
66,73,24,184,76,Argentina,Godoy Cruz,1600000.0,3000.0,Right,"CB, RB",G. Ferrari
66,75,21,179,68,Argentina,Inter,1900000.0,18000.0,Right,"ST, CAM",F. Colidio
66,74,23,181,73,Russia,Spartak Moskva,1900000.0,12000.0,Right,"RM, LM",A. Lomovitskiy
66,80,20,193,79,Spain,CF Fuenlabrada,1800000.0,3000.0,Left,GK,Miguel Morro
66,74,23,188,80,Sweden,RZ Pellets Wolfsberger AC,1800000.0,4000.0,Right,CB,G. Henriksson
66,72,23,167,65,Brazil,Sanfrecce Hiroshima,1400000.0,3000.0,Left,"CF, RM, LM",Ezequiel
66,73,24,180,80,Colombia,Junior FC,1600000.0,850.0,Right,CB,W. Ditta
66,75,20,191,81,Denmark,Aalborg BK,1800000.0,3000.0,Right,CB,M. Ross
66,72,23,177,70,France,ESTAC Troyes,1400000.0,5000.0,Left,"CAM, CM, ST",D. Chambost
66,74,21,179,75,Colombia,Club Atlético Colón,1800000.0,3000.0,Right,"CDM, CM",Y. Góez
66,78,21,183,81,Colombia,New York Red Bulls,2000000.0,2000.0,Right,CB,A. Reyes
66,82,19,175,76,England,Leeds United,2200000.0,13000.0,Left,"ST, CAM",J. Gelhardt
66,66,31,168,69,Ecuador,Sociedad Deportiva Aucas,600000.0,500.0,Left,"CDM, CM",E. Vega
66,67,27,184,78,Brazil,Moreirense FC,1000000.0,5000.0,Right,ST,André Luís
66,76,21,172,73,Argentina,San Lorenzo de Almagro,1900000.0,4000.0,Right,ST,A. Díaz
66,77,20,183,78,England,VfB Stuttgart,1800000.0,5000.0,Left,"LB, CDM",C. Mola
66,75,22,185,77,Germany,SG Dynamo Dresden,1800000.0,4000.0,Left,"CDM, CM",P. Will
66,77,20,190,87,Belgium,SV Zulte Waregem,1800000.0,3000.0,Right,CB,E. Pletinckx
66,75,22,187,80,Ecuador,Independiente del Valle,1900000.0,500.0,Right,ST,S. Plaza
66,76,20,175,61,Ukraine,Shakhtar Donetsk,1900000.0,500.0,Right,LM,M. Mudryk
66,75,23,190,83,Bosnia and Herzegovina,Malmö FF,1900000.0,2000.0,Right,"CAM, RW, ST",A. Nalić
66,67,27,184,72,Norway,Viking FK,900000.0,2000.0,Right,RB,S. Bjørshol
66,78,20,180,75,Germany,Sunderland,2100000.0,7000.0,Right,"RW, LW, CAM",L. Dajaku
66,66,33,175,66,Japan,Oita Trinita,525000.0,2000.0,Right,"RM, LM",R. Matsumoto
66,76,21,179,67,Belgium,FC Groningen,1900000.0,2000.0,Left,RM,C. Ngonge
66,77,21,185,80,France,AS Nancy Lorraine,1800000.0,2000.0,Right,"CDM, CM, CB",G. Haag
66,75,22,190,83,Netherlands,SSV Jahn Regensburg,1900000.0,4000.0,Left,"ST, LW, RW",J. Zwarts
66,66,27,156,57,Uruguay,Club Atlético Rentistas,900000.0,500.0,Left,"RM, CM, LM",L. Paiva
66,67,25,183,70,Japan,Urawa Red Diamonds,1000000.0,4000.0,Right,LM,K. Yuruki
66,70,26,188,74,Austria,SC Rheindorf Altach,1100000.0,4000.0,Right,"CDM, CM",S. Haudum
66,75,23,184,77,Liberia,Atakaş Hatayspor,1900000.0,4000.0,Right,"ST, RW, LW",M. Kamara
66,75,22,176,69,Argentina,Club Atlético Banfield,1800000.0,4000.0,Left,LB,F. Quinteros
66,72,24,178,77,Costa Rica,Portland Timbers,1400000.0,2000.0,Left,"RM, LM",M. Loría
66,67,27,187,82,Norway,Lillestrøm SK,900000.0,2000.0,Right,"LWB, CB",V. Dragsnes
66,77,22,174,63,Ukraine,CD Lugo,1800000.0,2000.0,Left,"LB, LWB",O. Lebedenko
66,77,22,182,71,Colombia,Deportivo Cali,1800000.0,650.0,Right,CDM,A. Colorado
66,77,21,186,80,Turkey,Çaykur Rizespor,1800000.0,7000.0,Left,"LB, CB",C. Sertel
66,72,24,183,72,United States,New York Red Bulls,1300000.0,2000.0,Left,"LB, LWB",A. Gutman
66,77,20,186,74,France,AS Monaco,1900000.0,11000.0,Right,ST,W. Isidor
66,66,31,166,55,Japan,Oita Trinita,725000.0,2000.0,Right,CF,Y. Machida
66,72,24,175,68,Brazil,Colorado Rapids,1400000.0,2000.0,Right,"LM, ST, CAM",Andre Shinyashiki
66,76,20,188,80,Mexico,Real Salt Lake,1600000.0,1000.0,Right,GK,D. Ochoa
66,80,19,182,75,Argentina,Rosario Central,1900000.0,2000.0,Left,"CB, LB",G. Avila
66,73,24,185,83,Uzbekistan,Gangwon FC,1600000.0,2000.0,Right,CB,R. Ashurmatov
66,72,23,180,77,United States,Minnesota United FC,1200000.0,2000.0,Right,"CDM, CM, LB",H. Dotson
66,66,29,188,73,Slovakia,Chicago Fire Football Club,750000.0,2000.0,Right,"RB, RM",B. Sekulić
66,74,21,177,72,Côte d'Ivoire,Stade Malherbe Caen,1900000.0,2000.0,Right,"LM, RM, CAM",C. Zady Sery
66,75,21,187,82,France,Montpellier Hérault SC,1900000.0,6000.0,Right,"CM, CAM, CDM",L. Leroy
66,84,19,195,74,England,Everton,2100000.0,9000.0,Right,CB,J. Branthwaite
66,78,21,179,73,Korea Republic,Suwon Samsung Bluewings,2000000.0,1000.0,Right,"RWB, RM",Kim Tae Hwan
66,68,27,175,71,United Arab Emirates,Al Ain FC,925000.0,500.0,Left,CDM,A. Barman
66,74,22,185,74,Bolivia,Club Bolívar,1700000.0,500.0,Right,GK,R. Cordano
66,66,27,185,86,Romania,FCSB (Steaua),800000.0,5000.0,Right,CB,A. Miron
66,69,25,192,89,Romania,Campionii FC Arges,1000000.0,2000.0,Right,CB,A. Pițian
66,66,31,168,69,Romania,Sepsi OSK Sf. Gheorghe,700000.0,5000.0,Right,"RW, RM",C. Golofca
66,80,20,176,67,Romania,CFR Cluj,2100000.0,4000.0,Right,"RW, ST",C. Petrila
66,70,25,185,80,Romania,AFC Chindia Târgoviște,1100000.0,2000.0,Left,"CB, CM",P. Iacob
66,67,27,185,81,Romania,FC Farul Constanța,875000.0,3000.0,Right,"CDM, CM",A. Artean
66,73,24,177,70,Germany,SC Paderborn 07,1600000.0,4000.0,Left,LB,J. Carls
66,75,23,174,68,Chile,Club Deportivo Palestino,1800000.0,1000.0,Left,LB,S. Cabrera
66,75,21,180,67,Germany,Karlsruher SC,1900000.0,4000.0,Right,LW,D. Kother
66,76,20,187,86,France,Nottingham Forest,1800000.0,9000.0,Right,CB,L. Mbe Soh
66,71,24,178,77,Japan,Oita Trinita,1300000.0,1000.0,Left,"CM, CDM",Y. Hasegawa
66,66,30,185,82,France,Rodez Aveyron Football,700000.0,2000.0,Left,"CB, LWB, LM",J. Chougrani
66,81,20,177,69,Spain,CD Mirandés,2100000.0,11000.0,Right,ST,Sergio Camello
66,66,28,175,67,Brazil,FC Paços de Ferreira,850000.0,4000.0,Right,"RW, LW",Zé Uilton
66,75,23,172,71,Paraguay,Defensa y Justicia,1900000.0,4000.0,Left,LM,H. Fernández
66,75,20,173,72,Paraguay,Club Olimpia,1900000.0,500.0,Right,RM,F. Cardozo
66,81,21,173,73,Switzerland,Servette FC,2100000.0,5000.0,Right,"LW, CAM, CM",K. Imeri
66,74,22,195,85,Austria,Venezia FC,1800000.0,5000.0,Right,"CDM, CB, CM",M. Svoboda
66,70,25,193,84,England,Blackpool,1100000.0,4000.0,Right,CB,M. Ekpiteta
66,79,19,186,76,Austria,SK Rapid Wien,1900000.0,4000.0,Right,CB,L. Greiml
66,73,22,194,87,Germany,Heracles Almelo,1600000.0,2000.0,Right,CB,S. Sonnenberg
66,68,26,171,69,Germany,FC Ingolstadt 04,975000.0,6000.0,Right,"RB, RM",J. Marx
66,67,27,181,77,Curacao,RKC Waalwijk,900000.0,2000.0,Right,RB,J. Gaari
66,75,22,180,73,Germany,Willem II,1800000.0,2000.0,Left,LB,D. Köhn
66,66,30,180,79,Slovakia,Piast Gliwice,725000.0,3000.0,Left,LB,J. Holúbek
66,74,23,180,78,Spain,SD Amorebieta,1900000.0,3000.0,Right,"RM, RB, RWB",Larrazabal
66,77,21,186,80,Romania,FC Farul Constanța,1700000.0,2000.0,Right,GK,M. Aioani
66,68,25,176,72,Romania,AFC Chindia Târgoviște,1100000.0,3000.0,Right,RM,C. Neguț
66,66,30,168,62,Poland,PGE FKS Stal Mielec,825000.0,1000.0,Right,"CAM, CM",M. Domański
66,66,31,185,81,Paraguay,Club Atlético Aldosivi,575000.0,4000.0,Left,CB,M. Miers
66,71,23,171,66,South Africa,Orlando Pirates,1200000.0,500.0,Left,"LB, CB, CDM",B. Sam
66,66,28,179,79,Argentina,Club Atlético Central Córdoba,775000.0,4000.0,Left,"LB, LWB",J. Bay
66,66,29,173,67,Ecuador,Guayaquil City FC,850000.0,500.0,Right,"CAM, LM, RM",M. Balda
66,74,22,188,84,France,Parma,1800000.0,7000.0,Right,"RB, RWB",W. Coulibaly
66,69,26,184,80,Slovakia,Piast Gliwice,1000000.0,3000.0,Right,CB,T. Huk
66,71,21,186,79,Germany,Viktoria Köln,1200000.0,1000.0,Right,"CDM, CM",K. Klefisch
66,81,20,169,58,Portugal,CD Tondela,2100000.0,3000.0,Right,"CM, CAM",Tiago Dantas
66,82,19,191,76,Belgium,Club Brugge KV,2100000.0,3000.0,Right,"RB, RM",I. Van der Brempt
66,73,20,177,66,Denmark,FC Midtjylland,1600000.0,5000.0,Left,"LB, LWB",N. Dyhr
66,67,27,186,78,Uruguay,Fútbol Club Juárez,1000000.0,7000.0,Right,ST,G. Fernández
66,73,23,180,74,Germany,Antalyaspor,1700000.0,5000.0,Right,"CM, CDM",U. Akyol
66,80,19,189,76,Netherlands,Feyenoord,1900000.0,2000.0,Left,"CB, LB",R. Hendriks
66,75,23,172,70,Spain,Real Sporting de Gijón,1900000.0,3000.0,Left,"LM, ST",Berto
66,66,33,169,73,Venezuela,AC Mineros de Guayana,525000.0,500.0,Left,"CAM, RM, CM",A. Gómez
66,71,24,183,68,Japan,Hokkaido Consadole Sapporo,1200000.0,2000.0,Right,CB,S. Tanaka
66,81,19,184,77,France,Valencia CF,2000000.0,5000.0,Left,CM,K. Koindredi
66,73,24,186,79,Spain,SD Ponferradina,1600000.0,2000.0,Right,"CDM, CM",Saúl Crespo
66,76,21,175,71,Argentina,River Plate,1900000.0,4000.0,Left,"RW, RM",B. Rollheiser
66,73,22,195,85,Portugal,Antalyaspor,1500000.0,3000.0,Right,GK,Diogo Sousa
66,80,21,174,66,Spain,CD Mirandés,2100000.0,9000.0,Right,"RM, LM",Riquelme
66,66,31,192,86,Bosnia and Herzegovina,İttifak Holding Konyaspor,575000.0,5000.0,Left,CB,M. Aničić
66,76,21,186,76,Portugal,CD Tondela,1800000.0,2000.0,Right,CB,Jota Gonçalves
66,73,23,187,75,Nigeria,Strømsgodset IF,1600000.0,1000.0,Right,"CDM, CM",I. Jack
66,77,21,190,81,Mexico,Deportivo Toluca,1800000.0,4000.0,Right,CB,H. Ortega
66,66,29,186,78,Morocco,Abha Club,725000.0,4000.0,Right,CB,A. Atouchi
66,83,19,170,68,Netherlands,AZ Alkmaar,2200000.0,2000.0,Right,"CAM, LW",M. Taabouni
66,76,21,183,68,England,Stoke City,1800000.0,6000.0,Left,"LWB, LB",A. Doughty
66,78,20,187,76,France,Toulouse Football Club,1900000.0,2000.0,Right,CB,A. Rouault
66,81,20,190,79,Côte d'Ivoire,Torino F.C.,2000000.0,8000.0,Right,"RWB, RB, RM",W. Singo
66,80,20,178,68,Greece,Parma,2000000.0,6000.0,Left,"LB, LM",V. Zagaritis
